STT,Mã tỉnh (BNV),Tên tỉnh/TP mới,Mã tỉnh (TMS),Số tự tăng,Mã phường/xã mới,Tên Phường/Xã mới,Trạng thái rà soát cuối
2514,27,Tỉnh Tây Ninh,709,11,80107011,Xã Bình Hoà,
2515,27,Tỉnh Tây Ninh,709,12,80107012,Xã Mộc Hoá,
2516,27,Tỉnh Tây Ninh,709,13,80109013,Xã Hậu Thạnh,
2517,27,Tỉnh Tây Ninh,709,14,80109014,Xã Nhơn Hoà Lập,
2518,27,Tỉnh Tây Ninh,709,15,80109015,Xã Nhơn Ninh,
2519,27,Tỉnh Tây Ninh,709,16,80109016,Xã Tân Thạnh,
2520,27,Tỉnh Tây Ninh,709,17,80111017,Xã Bình Thành,
2521,27,Tỉnh Tây Ninh,709,18,80111018,Xã Thạnh Phước,
2522,27,Tỉnh Tây Ninh,709,19,80111019,Xã Thạnh Hóa,
2523,27,Tỉnh Tây Ninh,709,20,80111020,Xã Tân Tây,
2524,27,Tỉnh Tây Ninh,709,21,80119021,Xã Thủ Thừa,
2525,27,Tỉnh Tây Ninh,709,22,80119022,Xã Mỹ An,
2526,27,Tỉnh Tây Ninh,709,23,80119023,Xã Mỹ Thạnh,
2527,27,Tỉnh Tây Ninh,709,24,80119024,Xã Tân Long,
2528,27,Tỉnh Tây Ninh,709,25,80113025,Xã Mỹ Quý,
2529,27,Tỉnh Tây Ninh,709,26,80113026,Xã Đông Thành,
2530,27,Tỉnh Tây Ninh,709,27,80113027,Xã Đức Huệ,
2531,27,Tỉnh Tây Ninh,709,28,80115028,Xã An Ninh,
2532,27,Tỉnh Tây Ninh,709,29,80115029,Xã Hiệp Hoà,
2533,27,Tỉnh Tây Ninh,709,30,80115030,Xã Hậu Nghĩa,
2534,27,Tỉnh Tây Ninh,709,31,80115031,Xã Hoà Khánh,
2535,27,Tỉnh Tây Ninh,709,32,80115032,Xã Đức Lập,
2536,27,Tỉnh Tây Ninh,709,33,80115033,Xã Mỹ Hạnh,
2537,27,Tỉnh Tây Ninh,709,34,80115034,Xã Đức Hoà,
2538,27,Tỉnh Tây Ninh,709,35,80117035,Xã Thạnh Lợi,
2539,27,Tỉnh Tây Ninh,709,36,80117036,Xã Bình Đức,
2540,27,Tỉnh Tây Ninh,709,37,80117037,Xã Lương Hoà,
2541,27,Tỉnh Tây Ninh,709,38,80117038,Xã Bến Lức,
2542,27,Tỉnh Tây Ninh,709,39,80117039,Xã Mỹ Yên,
2543,27,Tỉnh Tây Ninh,709,40,80125040,Xã Long Cang,
2544,27,Tỉnh Tây Ninh,709,41,80125041,Xã Rạch Kiến,
2545,27,Tỉnh Tây Ninh,709,42,80125042,Xã Mỹ Lệ,
2546,27,Tỉnh Tây Ninh,709,43,80125043,Xã Tân Lân,
2547,27,Tỉnh Tây Ninh,709,44,80125044,Xã Cần Đước,
2548,27,Tỉnh Tây Ninh,709,45,80125045,Xã Long Hựu,
2549,27,Tỉnh Tây Ninh,709,46,80127046,Xã Phước Lý,
2550,27,Tỉnh Tây Ninh,709,47,80127047,Xã Mỹ Lộc,
2551,27,Tỉnh Tây Ninh,709,48,80127048,Xã Cần Giuộc,
2552,27,Tỉnh Tây Ninh,709,49,80127049,Xã Phước Vĩnh Tây,
2553,27,Tỉnh Tây Ninh,709,50,80127050,Xã Tân Tập,
2554,27,Tỉnh Tây Ninh,709,51,80123051,Xã Vàm Cỏ,
2555,27,Tỉnh Tây Ninh,709,52,80123052,Xã Tân Trụ,
2556,27,Tỉnh Tây Ninh,709,53,80123053,Xã Nhựt Tảo,
2557,27,Tỉnh Tây Ninh,709,54,80121054,Xã Thuận Mỹ,
2558,27,Tỉnh Tây Ninh,709,55,80121055,Xã An Lục Long,
2559,27,Tỉnh Tây Ninh,709,56,80121056,Xã Tầm Vu,
2560,27,Tỉnh Tây Ninh,709,57,80121057,Xã Vĩnh Công,
2561,27,Tỉnh Tây Ninh,709,58,80101058,Phường Long An,
2562,27,Tỉnh Tây Ninh,709,59,80101059,Phường Tân An,
2563,27,Tỉnh Tây Ninh,709,60,80101060,Phường Khánh Hậu,
2468,27,Tỉnh Tây Ninh,709,61,70901061,Phường Tân Ninh,
2469,27,Tỉnh Tây Ninh,709,62,70901062,Phường Bình Minh,
2470,27,Tỉnh Tây Ninh,709,63,70907063,Phường Ninh Thạnh,
2471,27,Tỉnh Tây Ninh,709,64,70911064,Phường Long Hoa,
2472,27,Tỉnh Tây Ninh,709,65,70911065,Phường Hoà Thành,
2473,27,Tỉnh Tây Ninh,709,66,70911066,Phường Thanh Điền,
2474,27,Tỉnh Tây Ninh,709,67,70917067,Phường Trảng Bàng,
2475,27,Tỉnh Tây Ninh,709,68,70917068,Phường An Tịnh,
2476,27,Tỉnh Tây Ninh,709,69,70915069,Phường Gò Dầu,
2477,27,Tỉnh Tây Ninh,709,70,70915070,Phường Gia Lộc,
2478,27,Tỉnh Tây Ninh,709,71,70917071,Xã Hưng Thuận,
2479,27,Tỉnh Tây Ninh,709,72,70917072,Xã Phước Chỉ,
2480,27,Tỉnh Tây Ninh,709,73,70915073,Xã Thạnh Đức,
2481,27,Tỉnh Tây Ninh,709,74,70915074,Xã Phước Thạnh,
2482,27,Tỉnh Tây Ninh,709,75,70915075,Xã Truông Mít,
2483,27,Tỉnh Tây Ninh,709,76,70907076,Xã Lộc Ninh,
2484,27,Tỉnh Tây Ninh,709,77,70907077,Xã Cầu Khởi,
2485,27,Tỉnh Tây Ninh,709,78,70907078,Xã Dương Minh Châu,
2486,27,Tỉnh Tây Ninh,709,79,70905079,Xã Tân Đông,
2487,27,Tỉnh Tây Ninh,709,80,70905080,Xã Tân Châu,
2488,27,Tỉnh Tây Ninh,709,81,70905081,Xã Tân Phú,
2489,27,Tỉnh Tây Ninh,709,82,70905082,Xã Tân Hội,
2490,27,Tỉnh Tây Ninh,709,83,70905083,Xã Tân Thành,
2491,27,Tỉnh Tây Ninh,709,84,70905084,Xã Tân Hoà,
2492,27,Tỉnh Tây Ninh,709,85,70903085,Xã Tân Lập,
2493,27,Tỉnh Tây Ninh,709,86,70903086,Xã Tân Biên,
2494,27,Tỉnh Tây Ninh,709,87,70903087,Xã Thạnh Bình,
2495,27,Tỉnh Tây Ninh,709,88,70903088,Xã Trà Vong,
2496,27,Tỉnh Tây Ninh,709,89,70909089,Xã Phước Vinh,
2497,27,Tỉnh Tây Ninh,709,90,70909090,Xã Hoà Hội,
2498,27,Tỉnh Tây Ninh,709,91,70909091,Xã Ninh Điền,
2499,27,Tỉnh Tây Ninh,709,92,70909092,Xã Châu Thành,
2500,27,Tỉnh Tây Ninh,709,93,70909093,Xã Hảo Đước,
2501,27,Tỉnh Tây Ninh,709,94,70913094,Xã Long Chữ,
2502,27,Tỉnh Tây Ninh,709,95,70913095,Xã Long Thuận,
2503,27,Tỉnh Tây Ninh,709,96,70913096,Xã Bến Cầu,
2564,28,Tỉnh Đồng Nai,713,1,71301001,Phường Biên Hoà,
2565,28,Tỉnh Đồng Nai,713,2,71301002,Phường Trấn Biên,
2566,28,Tỉnh Đồng Nai,713,3,71301003,Phường Tam Hiệp,
2567,28,Tỉnh Đồng Nai,713,4,71301004,Phường Long Bình,
2568,28,Tỉnh Đồng Nai,713,5,71301005,Phường Trảng Dài,
2569,28,Tỉnh Đồng Nai,713,6,71301006,Phường Hố Nai,
2570,28,Tỉnh Đồng Nai,713,7,71301007,Phường Long Hưng,
2571,28,Tỉnh Đồng Nai,713,8,71317008,Xã Đại Phước,
2572,28,Tỉnh Đồng Nai,713,9,71317009,Xã Nhơn Trạch,
2573,28,Tỉnh Đồng Nai,713,10,71317010,Xã Phước An,
2574,28,Tỉnh Đồng Nai,713,11,71315011,Xã Phước Thái,
2575,28,Tỉnh Đồng Nai,713,12,71315012,Xã Long Phước,
2576,28,Tỉnh Đồng Nai,713,13,71315013,Xã Bình An,
2577,28,Tỉnh Đồng Nai,713,14,71315014,Xã Long Thành,
2578,28,Tỉnh Đồng Nai,713,15,71315015,Xã An Phước,
2579,28,Tỉnh Đồng Nai,713,16,71308016,Xã An Viễn,
2580,28,Tỉnh Đồng Nai,713,17,71308017,Xã Bình Minh,
2581,28,Tỉnh Đồng Nai,713,18,71308018,Xã Trảng Bom,
2582,28,Tỉnh Đồng Nai,713,19,71308019,Xã Bàu Hàm,
2583,28,Tỉnh Đồng Nai,713,20,71308020,Xã Hưng Thịnh,
2584,28,Tỉnh Đồng Nai,713,21,71309021,Xã Dầu Giây,
2585,28,Tỉnh Đồng Nai,713,22,71309022,Xã Gia Kiệm,
2586,28,Tỉnh Đồng Nai,713,23,71305023,Xã Thống Nhất,
2587,28,Tỉnh Đồng Nai,713,24,71302024,Phường Bình Lộc,
2588,28,Tỉnh Đồng Nai,713,25,71302025,Phường Bảo Vinh,
2589,28,Tỉnh Đồng Nai,713,26,71302026,Phường Xuân Lập,
2590,28,Tỉnh Đồng Nai,713,27,71302027,Phường Long Khánh,
2591,28,Tỉnh Đồng Nai,713,28,71302028,Phường Hàng Gòn,
2592,28,Tỉnh Đồng Nai,713,29,71311029,Xã Xuân Quế,
2593,28,Tỉnh Đồng Nai,713,30,71311030,Xã Xuân Đường,
2594,28,Tỉnh Đồng Nai,713,31,71311031,Xã Cẩm Mỹ,
2595,28,Tỉnh Đồng Nai,713,32,71311032,Xã Sông Ray,
2596,28,Tỉnh Đồng Nai,713,33,71311033,Xã Xuân Đông,
2597,28,Tỉnh Đồng Nai,713,34,71313034,Xã Xuân Định,
2598,28,Tỉnh Đồng Nai,713,35,71313035,Xã Xuân Phú,
2599,28,Tỉnh Đồng Nai,713,36,71313036,Xã Xuân Lộc,
2600,28,Tỉnh Đồng Nai,713,37,71313037,Xã Xuân Hoà,
2601,28,Tỉnh Đồng Nai,713,38,71313038,Xã Xuân Thành,
2602,28,Tỉnh Đồng Nai,713,39,71313039,Xã Xuân Bắc,
2603,28,Tỉnh Đồng Nai,713,40,71305040,Xã La Ngà,
2604,28,Tỉnh Đồng Nai,713,41,71305041,Xã Định Quán,
2605,28,Tỉnh Đồng Nai,713,42,71305042,Xã Phú Vinh,
2606,28,Tỉnh Đồng Nai,713,43,71305043,Xã Phú Hoà,
2607,28,Tỉnh Đồng Nai,713,44,71303044,Xã Tà Lài,
2608,28,Tỉnh Đồng Nai,713,45,71303045,Xã Nam Cát Tiên,
2609,28,Tỉnh Đồng Nai,713,46,71303046,Xã Tân Phú,
2610,28,Tỉnh Đồng Nai,713,47,71303047,Xã Phú Lâm,
2611,28,Tỉnh Đồng Nai,713,48,71307048,Xã Trị An,
2612,28,Tỉnh Đồng Nai,713,49,71307049,Xã Tân An,
2613,28,Tỉnh Đồng Nai,713,50,71307050,Phường Tân Triều,
2614,28,Tỉnh Đồng Nai,713,51,70710051,Phường Minh Hưng,
2615,28,Tỉnh Đồng Nai,713,52,70710052,Phường Chơn Thành,
2616,28,Tỉnh Đồng Nai,713,53,70710053,Xã Nha Bích,
2617,28,Tỉnh Đồng Nai,713,54,70713054,Xã Tân Quan,
2618,28,Tỉnh Đồng Nai,713,55,70713055,Xã Tân Hưng,
2619,28,Tỉnh Đồng Nai,713,56,70713056,Xã Tân Khai,
2620,28,Tỉnh Đồng Nai,713,57,70713057,Xã Minh Đức,
2621,28,Tỉnh Đồng Nai,713,58,70709058,Phường Bình Long,
2622,28,Tỉnh Đồng Nai,713,59,70709059,Phường An Lộc,
2623,28,Tỉnh Đồng Nai,713,60,70705060,Xã Lộc Thành,
2624,28,Tỉnh Đồng Nai,713,61,70705061,Xã Lộc Ninh,
2625,28,Tỉnh Đồng Nai,713,62,70705062,Xã Lộc Hưng,
2626,28,Tỉnh Đồng Nai,713,63,70705063,Xã Lộc Tấn,
2627,28,Tỉnh Đồng Nai,713,64,70705064,Xã Lộc Thạnh,
2628,28,Tỉnh Đồng Nai,713,65,70705065,Xã Lộc Quang,
2629,28,Tỉnh Đồng Nai,713,66,70706066,Xã Tân Tiến,
2630,28,Tỉnh Đồng Nai,713,67,70706067,Xã Thiện Hưng,
2631,28,Tỉnh Đồng Nai,713,68,70706068,Xã Hưng Phước,
2632,28,Tỉnh Đồng Nai,713,69,70715069,Xã Phú Nghĩa,
2633,28,Tỉnh Đồng Nai,713,70,70715070,Xã Đa Kia,
2634,28,Tỉnh Đồng Nai,713,71,70703071,Phường Phước Bình,
2635,28,Tỉnh Đồng Nai,713,72,70703072,Phường Phước Long,
2636,28,Tỉnh Đồng Nai,713,73,70716073,Xã Bình Tân,
2637,28,Tỉnh Đồng Nai,713,74,70716074,Xã Long Hà,
2638,28,Tỉnh Đồng Nai,713,75,70716075,Xã Phú Riềng,
2639,28,Tỉnh Đồng Nai,713,76,70716076,Xã Phú Trung,
2640,28,Tỉnh Đồng Nai,713,77,70711077,Phường Đồng Xoài,
2641,28,Tỉnh Đồng Nai,713,78,70711078,Phường Bình Phước,
2642,28,Tỉnh Đồng Nai,713,79,70701079,Xã Thuận Lợi,
2643,28,Tỉnh Đồng Nai,713,80,70701080,Xã Đồng Tâm,
2644,28,Tỉnh Đồng Nai,713,81,70701081,Xã Tân Lợi,
2645,28,Tỉnh Đồng Nai,713,82,70701082,Xã Đồng Phú,
2646,28,Tỉnh Đồng Nai,713,83,70707083,Xã Phước Sơn,
2647,28,Tỉnh Đồng Nai,713,84,70707084,Xã Nghĩa Trung,
2648,28,Tỉnh Đồng Nai,713,85,70707085,Xã Bù Đăng,
2649,28,Tỉnh Đồng Nai,713,86,70707086,Xã Thọ Sơn,
2650,28,Tỉnh Đồng Nai,713,87,70707087,Xã Đak Nhau,
2651,28,Tỉnh Đồng Nai,713,88,70707088,Xã Bom Bo,
2652,28,Tỉnh Đồng Nai,713,89,71301089,Phường Tam Phước,
2653,28,Tỉnh Đồng Nai,713,90,71301090,Phường Phước Tân,
2654,28,Tỉnh Đồng Nai,713,91,71305091,Xã Thanh Sơn,
2655,28,Tỉnh Đồng Nai,713,92,71303092,Xã Đak Lua,
2656,28,Tỉnh Đồng Nai,713,93,71307093,Xã Phú Lý,
2657,28,Tỉnh Đồng Nai,713,94,70715094,Xã Bù Gia Mập,
2658,28,Tỉnh Đồng Nai,713,95,70715095,Xã Đăk Ơ,
2695,29,Tp Hồ Chí Minh,701,1,71701001,Phường Vũng Tàu,
2696,29,Tp Hồ Chí Minh,701,2,71701002,Phường Tam Thắng,
2697,29,Tp Hồ Chí Minh,701,3,71701003,Phường Rạch Dừa,
2698,29,Tp Hồ Chí Minh,701,4,71701004,Phường Phước Thắng,
2699,29,Tp Hồ Chí Minh,701,5,71703005,Phường Bà Rịa,
2700,29,Tp Hồ Chí Minh,701,6,71703006,Phường Long Hương,
2701,29,Tp Hồ Chí Minh,701,7,71709007,Phường Phú Mỹ,
2702,29,Tp Hồ Chí Minh,701,8,71703008,Phường Tam Long,
2703,29,Tp Hồ Chí Minh,701,9,71709009,Phường Tân Thành,
2704,29,Tp Hồ Chí Minh,701,10,71709010,Phường Tân Phước,
2705,29,Tp Hồ Chí Minh,701,11,71709011,Phường Tân Hải,
2706,29,Tp Hồ Chí Minh,701,12,71709012,Xã Châu Pha,
2707,29,Tp Hồ Chí Minh,701,13,71705013,Xã Ngãi Giao,
2708,29,Tp Hồ Chí Minh,701,14,71705014,Xã Bình Giã,
2709,29,Tp Hồ Chí Minh,701,15,71705015,Xã Kim Long,
2710,29,Tp Hồ Chí Minh,701,16,71705016,Xã Châu Đức,
2711,29,Tp Hồ Chí Minh,701,17,71705017,Xã Xuân Sơn,
2712,29,Tp Hồ Chí Minh,701,18,71705018,Xã Nghĩa Thành,
2713,29,Tp Hồ Chí Minh,701,19,71707019,Xã Hồ Tràm,
2714,29,Tp Hồ Chí Minh,701,20,71707020,Xã Xuyên Mộc,
2715,29,Tp Hồ Chí Minh,701,21,71707021,Xã Hòa Hội,
2716,29,Tp Hồ Chí Minh,701,22,71707022,Xã Bàu Lâm,
2717,29,Tp Hồ Chí Minh,701,23,71712023,Xã Phước Hải,
2718,29,Tp Hồ Chí Minh,701,24,71712024,Xã Long Hải,
2719,29,Tp Hồ Chí Minh,701,25,71712025,Xã Đất Đỏ,
2720,29,Tp Hồ Chí Minh,701,26,71712026,Xã Long Điền,
2721,29,Tp Hồ Chí Minh,701,27,71713027,Đặc khu Côn Đảo,
2659,29,Tp Hồ Chí Minh,701,28,71109028,Phường Đông Hoà,
2660,29,Tp Hồ Chí Minh,701,29,71109029,Phường Dĩ An,
2661,29,Tp Hồ Chí Minh,701,30,71109030,Phường Tân Đông Hiệp,
2662,29,Tp Hồ Chí Minh,701,31,71107031,Phường Thuận An,
2663,29,Tp Hồ Chí Minh,701,32,71107032,Phường Thuận Giao,
2664,29,Tp Hồ Chí Minh,701,33,71107033,Phường Bình Hoà,
2665,29,Tp Hồ Chí Minh,701,34,71107034,Phường Lái Thiêu,
2666,29,Tp Hồ Chí Minh,701,35,71107035,Phường An Phú,
2667,29,Tp Hồ Chí Minh,701,36,71101036,Phường Bình Dương,
2668,29,Tp Hồ Chí Minh,701,37,71101037,Phường Chánh Hiệp,
2669,29,Tp Hồ Chí Minh,701,38,71101038,Phường Thủ Dầu Một,
2670,29,Tp Hồ Chí Minh,701,39,71101039,Phường Phú Lợi,
2671,29,Tp Hồ Chí Minh,701,40,71105040,Phường Vĩnh Tân,
2672,29,Tp Hồ Chí Minh,701,41,71105041,Phường Bình Cơ,
2673,29,Tp Hồ Chí Minh,701,42,71105042,Phường Tân Uyên,
2674,29,Tp Hồ Chí Minh,701,43,71105043,Phường Tân Hiệp,
2675,29,Tp Hồ Chí Minh,701,44,71105044,Phường Tân Khánh,
2676,29,Tp Hồ Chí Minh,701,45,71103045,Phường Hoà Lợi,
2677,29,Tp Hồ Chí Minh,701,46,71101046,Phường Phú An,
2678,29,Tp Hồ Chí Minh,701,47,71113047,Phường Tây Nam,
2679,29,Tp Hồ Chí Minh,701,48,71115048,Phường Long Nguyên,
2680,29,Tp Hồ Chí Minh,701,49,71115049,Phường Bến Cát,
2681,29,Tp Hồ Chí Minh,701,50,71115050,Phường Chánh Phú Hoà,
2682,29,Tp Hồ Chí Minh,701,51,71117051,Xã Bắc Tân Uyên,
2683,29,Tp Hồ Chí Minh,701,52,71117052,Xã Thường Tân,
2684,29,Tp Hồ Chí Minh,701,53,71111053,Xã An Long,
2685,29,Tp Hồ Chí Minh,701,54,71111054,Xã Phước Thành,
2686,29,Tp Hồ Chí Minh,701,55,71111055,Xã Phước Hoà,
2687,29,Tp Hồ Chí Minh,701,56,71111056,Xã Phú Giáo,
2688,29,Tp Hồ Chí Minh,701,57,71115057,Xã Trừ Văn Thố,
2689,29,Tp Hồ Chí Minh,701,58,71115058,Xã Bàu Bàng,
2690,29,Tp Hồ Chí Minh,701,59,71113059,Xã Minh Thạnh,
2691,29,Tp Hồ Chí Minh,701,60,71113060,Xã Long Hoà,
2692,29,Tp Hồ Chí Minh,701,61,71113061,Xã Dầu Tiếng,
2693,29,Tp Hồ Chí Minh,701,62,71113062,Xã Thanh An,
2722,29,Tp Hồ Chí Minh,701,63,70101063,Phường Sài Gòn,
2723,29,Tp Hồ Chí Minh,701,64,70101064,Phường Tân Định,
2724,29,Tp Hồ Chí Minh,701,65,70101065,Phường Bến Thành,
2725,29,Tp Hồ Chí Minh,701,66,70101066,Phường Cầu Ông Lãnh,
2726,29,Tp Hồ Chí Minh,701,67,70105067,Phường Bàn Cờ,
2727,29,Tp Hồ Chí Minh,701,68,70105068,Phường Xuân Hoà,
2728,29,Tp Hồ Chí Minh,701,69,70105069,Phường Nhiêu Lộc,
2729,29,Tp Hồ Chí Minh,701,70,70107070,Phường Xóm Chiếu,
2730,29,Tp Hồ Chí Minh,701,71,70107071,Phường Khánh Hội,
2731,29,Tp Hồ Chí Minh,701,72,70107072,Phường Vĩnh Hội,
2732,29,Tp Hồ Chí Minh,701,73,70109073,Phường Chợ Quán,
2733,29,Tp Hồ Chí Minh,701,74,70109074,Phường An Đông,
2734,29,Tp Hồ Chí Minh,701,75,70109075,Phường Chợ Lớn,
2735,29,Tp Hồ Chí Minh,701,76,70111076,Phường Bình Tây,
2736,29,Tp Hồ Chí Minh,701,77,70111077,Phường Bình Tiên,
2737,29,Tp Hồ Chí Minh,701,78,70111078,Phường Bình Phú,
2738,29,Tp Hồ Chí Minh,701,79,70111079,Phường Phú Lâm,
2739,29,Tp Hồ Chí Minh,701,80,70113080,Phường Tân Thuận,
2740,29,Tp Hồ Chí Minh,701,81,70113081,Phường Phú Thuận,
2741,29,Tp Hồ Chí Minh,701,82,70113082,Phường Tân Mỹ,
2742,29,Tp Hồ Chí Minh,701,83,70113083,Phường Tân Hưng,
2743,29,Tp Hồ Chí Minh,701,84,70115084,Phường Chánh Hưng,
2744,29,Tp Hồ Chí Minh,701,85,70115085,Phường Phú Định,
2745,29,Tp Hồ Chí Minh,701,86,70115086,Phường Bình Đông,
2746,29,Tp Hồ Chí Minh,701,87,70119087,Phường Diên Hồng,
2747,29,Tp Hồ Chí Minh,701,88,70119088,Phường Vườn Lài,
2748,29,Tp Hồ Chí Minh,701,89,70119089,Phường Hoà Hưng,
2749,29,Tp Hồ Chí Minh,701,90,70121090,Phường Minh Phụng,
2750,29,Tp Hồ Chí Minh,701,91,70121091,Phường Bình Thới,
2751,29,Tp Hồ Chí Minh,701,92,70121092,Phường Hoà Bình,
2752,29,Tp Hồ Chí Minh,701,93,70121093,Phường Phú Thọ,
2753,29,Tp Hồ Chí Minh,701,94,70123094,Phường Đông Hưng Thuận,
2754,29,Tp Hồ Chí Minh,701,95,70123095,Phường Trung Mỹ Tây,
2755,29,Tp Hồ Chí Minh,701,96,70123096,Phường Tân Thới Hiệp,
2756,29,Tp Hồ Chí Minh,701,97,70123097,Phường Thới An,
2757,29,Tp Hồ Chí Minh,701,98,70123098,Phường An Phú Đông,
2758,29,Tp Hồ Chí Minh,701,99,70134099,Phường An Lạc,
2759,29,Tp Hồ Chí Minh,701,100,70134100,Phường Tân Tạo,
2760,29,Tp Hồ Chí Minh,701,101,70134101,Phường Bình Tân,
2761,29,Tp Hồ Chí Minh,701,102,70134102,Phường Bình Trị Đông,
2762,29,Tp Hồ Chí Minh,701,103,70134103,Phường Bình Hưng Hoà,
2763,29,Tp Hồ Chí Minh,701,104,70129104,Phường Gia Định,
2764,29,Tp Hồ Chí Minh,701,105,70129105,Phường Bình Thạnh,
2765,29,Tp Hồ Chí Minh,701,106,70129106,Phường Bình Lợi Trung,
2766,29,Tp Hồ Chí Minh,701,107,70129107,Phường Thạnh Mỹ Tây,
2767,29,Tp Hồ Chí Minh,701,108,70129108,Phường Bình Quới,
2768,29,Tp Hồ Chí Minh,701,109,70125109,Phường Hạnh Thông,
2769,29,Tp Hồ Chí Minh,701,110,70125110,Phường An Nhơn,
2770,29,Tp Hồ Chí Minh,701,111,70125111,Phường Gò Vấp,
2771,29,Tp Hồ Chí Minh,701,112,70125112,Phường An Hội Đông,
2772,29,Tp Hồ Chí Minh,701,113,70125113,Phường Thông Tây Hội,
2773,29,Tp Hồ Chí Minh,701,114,70125114,Phường An Hội Tây,
2774,29,Tp Hồ Chí Minh,701,115,70131115,Phường Đức Nhuận,
2775,29,Tp Hồ Chí Minh,701,116,70131116,Phường Cầu Kiệu,
2776,29,Tp Hồ Chí Minh,701,117,70131117,Phường Phú Nhuận,
2777,29,Tp Hồ Chí Minh,701,118,70127118,Phường Tân Sơn Hoà,
2778,29,Tp Hồ Chí Minh,701,119,70127119,Phường Tân Sơn Nhất,
2779,29,Tp Hồ Chí Minh,701,120,70127120,Phường Tân Hoà,
2780,29,Tp Hồ Chí Minh,701,121,70127121,Phường Bảy Hiền,
2781,29,Tp Hồ Chí Minh,701,122,70127122,Phường Tân Bình,
2782,29,Tp Hồ Chí Minh,701,123,70127123,Phường Tân Sơn,
2783,29,Tp Hồ Chí Minh,701,124,70128124,Phường Tây Thạnh,
2784,29,Tp Hồ Chí Minh,701,125,70128125,Phường Tân Sơn Nhì,
2785,29,Tp Hồ Chí Minh,701,126,70128126,Phường Phú Thọ Hoà,
2786,29,Tp Hồ Chí Minh,701,127,70128127,Phường Tân Phú,
2787,29,Tp Hồ Chí Minh,701,128,70128128,Phường Phú Thạnh,
2788,29,Tp Hồ Chí Minh,701,129,70145129,Phường Hiệp Bình,
2789,29,Tp Hồ Chí Minh,701,130,70145130,Phường Thủ Đức,
2790,29,Tp Hồ Chí Minh,701,131,70145131,Phường Tam Bình,
2791,29,Tp Hồ Chí Minh,701,132,70145132,Phường Linh Xuân,
2792,29,Tp Hồ Chí Minh,701,133,70145133,Phường Tăng Nhơn Phú,
2793,29,Tp Hồ Chí Minh,701,134,70145134,Phường Long Bình,
2794,29,Tp Hồ Chí Minh,701,135,70145135,Phường Long Phước,
2795,29,Tp Hồ Chí Minh,701,136,70145136,Phường Long Trường,
2796,29,Tp Hồ Chí Minh,701,137,70145137,Phường Cát Lái,
2797,29,Tp Hồ Chí Minh,701,138,70145138,Phường Bình Trưng,
2798,29,Tp Hồ Chí Minh,701,139,70145139,Phường Phước Long,
2799,29,Tp Hồ Chí Minh,701,140,70145140,Phường An Khánh,
2800,29,Tp Hồ Chí Minh,701,141,70139141,Xã Vĩnh Lộc,
2801,29,Tp Hồ Chí Minh,701,142,70139142,Xã Tân Vĩnh Lộc,
2802,29,Tp Hồ Chí Minh,701,143,70139143,Xã Bình Lợi,
2803,29,Tp Hồ Chí Minh,701,144,70139144,Xã Tân Nhựt,
2804,29,Tp Hồ Chí Minh,701,145,70139145,Xã Bình Chánh,
2805,29,Tp Hồ Chí Minh,701,146,70139146,Xã Hưng Long,
2806,29,Tp Hồ Chí Minh,701,147,70139147,Xã Bình Hưng,
2807,29,Tp Hồ Chí Minh,701,148,70143148,Xã Bình Khánh,
2808,29,Tp Hồ Chí Minh,701,149,70143149,Xã An Thới Đông,
2809,29,Tp Hồ Chí Minh,701,150,70143150,Xã Cần Giờ,
2810,29,Tp Hồ Chí Minh,701,151,70135151,Xã Củ Chi,
2811,29,Tp Hồ Chí Minh,701,152,70135152,Xã Tân An Hội,
2812,29,Tp Hồ Chí Minh,701,153,70135153,Xã Thái Mỹ,
2813,29,Tp Hồ Chí Minh,701,154,70135154,Xã An Nhơn Tây,
2814,29,Tp Hồ Chí Minh,701,155,70135155,Xã Nhuận Đức,
2815,29,Tp Hồ Chí Minh,701,156,70135156,Xã Phú Hoà Đông,
2816,29,Tp Hồ Chí Minh,701,157,70135157,Xã Bình Mỹ,
2817,29,Tp Hồ Chí Minh,701,158,70137158,Xã Đông Thạnh,
2818,29,Tp Hồ Chí Minh,701,159,70137159,Xã Hóc Môn,
2819,29,Tp Hồ Chí Minh,701,160,70137160,Xã Xuân Thới Sơn,
2820,29,Tp Hồ Chí Minh,701,161,70137161,Xã Bà Điểm,
2821,29,Tp Hồ Chí Minh,701,162,70141162,Xã Nhà Bè,
2822,29,Tp Hồ Chí Minh,701,163,70141163,Xã Hiệp Phước,
2823,29,Tp Hồ Chí Minh,701,164,71701164,Xã Long Sơn,
2824,29,Tp Hồ Chí Minh,701,165,71707165,Xã Hòa Hiệp,
2825,29,Tp Hồ Chí Minh,701,166,71707166,Xã Bình Châu,
2694,29,Tp Hồ Chí Minh,701,167,71103167,Phường Thới Hoà,
2826,29,Tp Hồ Chí Minh,701,168,70143168,Xã Thạnh An,
2875,30,Tỉnh Vĩnh Long,809,1,81701037,Phường Trà Vinh,
2916,30,Tỉnh Vĩnh Long,809,1,80905001,Xã Cái Nhum,
2876,30,Tỉnh Vĩnh Long,809,2,81701036,Phường Long Đức,
2917,30,Tỉnh Vĩnh Long,809,2,80905002,Xã Tân Long Hội,
2877,30,Tỉnh Vĩnh Long,809,3,81701038,Phường Nguyệt Hóa,
